yr2010avg,yr2011avg,yr2012avg,yr2013avg,yr2014avg,yr2015avg,yr2016avg,yr2017avg,yr2018avg,yr2019avg,yr2020avg,yr2010min,yr2011min,yr2012min,yr2013min,yr2014min,yr2015min,yr2016min,yr2017min,yr2018min,yr2019min,yr2020min,yr2010max,yr2011max,yr2012max,yr2013max,yr2014max,yr2015max,yr2016max,yr2017max,yr2018max,yr2019max,yr2020max,monthdate,outliermin,outliermax
8.57,11.05708333,9.7025,7.532083333,9.76375,10.68,9.082916667,7.331666667,8.622083333,11.21416667,10.62125,6.28,7.11,8.27,5.09,7.61,5.46,6.52,4.15,5.96,8.69,8.91,11.58,15.96,11.72,10.46,12.56,15.76,11.66,11.5,11.13,13.75,13.31,20-Aug,8.21,11.86
9.459166667,10.275,11.3625,9.187916667,9.83,14.42833333,10.95041667,7.94375,9.38875,12.555,9.022083333,7.39,4.51,7.33,5.82,4.64,12.72,9.94,5.78,7.69,11.48,6.76,12.89,17.13,14.92,12.28,15.34,16.21,12.39,10.54,11.33,14.29,11.35,21-Aug,8.21,11.86
9.77375,10.39291667,14.93125,10.76291667,10.68625,13.2275,10.28708333,9.960416667,9.364583333,10.26625,7.5075,5.94,4.78,12.24,9.16,4.93,10.28,8.02,5.25,7.39,7.03,5.75,14.52,17.12,17.8,13.53,17.73,16.53,13.64,15.12,12.17,11.87,9.02,22-Aug,8.21,11.86
10.24875,11.285,12.895,11.67583333,12.18625,10.46625,8.985,10.30208333,9.21,9.290833333,8.71875,6.74,6.54,8.58,10.79,6.24,7.1,5.54,7.57,3.77,4.21,7.57,14.05,17.21,15.9,13.11,17.93,13.57,12.65,15.19,14.75,14.36,10.5,23-Aug,8.21,11.86
9.869583333,12.23416667,9.368333333,12.08,12.07416667,10.20083333,7.9275,8.801666667,8.776666667,11.55375,7.989583333,5.99,7.45,7.34,10.36,10.14,7.78,4.84,5.89,3.36,8,6.24,12.75,18.05,11.84,14.57,13.47,12.91,11.75,12.1,14.5,16.49,10.8,24-Aug,8.21,11.86
7.406666667,12.73125,9.927083333,12.745,11.47708333,10.52416667,8.438333333,9.26375,8.320833333,8.619166667,7.998333333,4.47,8.5,6.9,10.79,9.89,8.45,6.41,5.57,2.89,6.2,4.76,10.12,18.54,13.06,15.22,14.43,12.84,11.25,12.95,14.3,11.61,11.44,25-Aug,8.21,11.86
8.96875,9.6725,10.35041667,13.09416667,11.77708333,11.05458333,9.324166667,10.74125,8.935833333,8.80625,9.20125,6.53,6.93,7.95,9.68,8.51,8.13,6.29,7.75,5.4,5.42,5.48,11.85,13.01,12.86,16.83,16.79,14.22,12.22,13.83,13.03,12.56,13.28,26-Aug,8.21,11.86
8.787916667,10.45208333,9.4375,13.08291667,10.91041667,10.22458333,10.60916667,8.194166667,8.132916667,9.362083333,11.37,6.73,6.34,4.83,8.55,6.38,8.76,7.11,5.91,5.8,5.11,8.23,10.64,15.39,13.91,17.73,16.59,11.39,14.06,10.48,11.13,13.67,17.34,27-Aug,8.21,11.86
9.562916667,11.29583333,12.13333333,14.11291667,10.79833333,9.624583333,12.22583333,7.500416667,6.5825,8.66875,10.50916667,7.24,6.14,8.9,9.17,6.88,6.58,9.78,5.08,2.81,6.54,7.07,12.54,16.7,16.57,19.86,16.67,11.97,16.27,10.38,10.8,12.63,15.25,28-Aug,8.21,11.86
9.44625,10.83708333,13.57916667,16.2875,10.24041667,8.257916667,12.29791667,8.652083333,6.184583333,8.24125,12.41875,6.91,7.35,9.85,13.22,6.93,5.14,8.17,5.63,0.88,5.53,8,12.89,12.66,17.07,19.98,14.17,10.27,17.27,11.88,12.06,11.62,17.86,29-Aug,8.21,11.86
10.2975,9.232916667,8.795,14.90041667,12.64375,9.334166667,12.65541667,9.004583333,8.044166667,7.60125,14.03083333,5.58,4.68,7.17,12.43,8.03,8.03,9.36,6.65,3.35,2.73,9.75,15.46,12.94,10.79,17.24,18.8,11.42,15.68,12.4,11.38,13.37,18.44,30-Aug,8.21,11.86
11.43666667,11.21083333,9.08625,14.79625,14.43375,8.449583333,14.23333333,8.887083333,11.5675,10.47541667,9.278333333,9.77,8.66,7.2,9.42,9.55,6.02,12.22,4.32,10.48,4.48,7.19,13.01,14.02,11.95,20.12,19.3,11.29,16.62,14.34,13.37,16.67,11.68,31-Aug,8.21,11.86
