yr2010avg,yr2011avg,yr2012avg,yr2013avg,yr2014avg,yr2015avg,yr2016avg,yr2017avg,yr2018avg,yr2019avg,yr2020avg,yr2010min,yr2011min,yr2012min,yr2013min,yr2014min,yr2015min,yr2016min,yr2017min,yr2018min,yr2019min,yr2020min,yr2010max,yr2011max,yr2012max,yr2013max,yr2014max,yr2015max,yr2016max,yr2017max,yr2018max,yr2019max,yr2020max,monthdate,outliermin,outliermax
17.36041667,17.54625,14.0275,17.21291667,18.07708333,14.135,14.54708333,19.75583333,19.69875,16.73333333,14.38166667,14.81,11.22,9.85,14.8,16.63,11.45,11.34,17.28,11.25,12.67,11.7,19.25,24.26,18.36,21.02,20.42,16.71,18.29,25.31,28.42,21.15,17.8,8-Apr,3.38,26.78
15.89666667,19.26875,11.42125,16.67875,17.12208333,13.68916667,15.36166667,13.67583333,18.09666667,12.52416667,14.58125,12.63,14.66,8.38,13.63,16.54,9.76,10.87,10.09,14.41,10.81,9.63,19.27,24.77,13.84,21.5,17.84,18.44,20.2,18.67,21.54,14.47,20.29,9-Apr,3.38,26.78
17.14125,13.21625,11.48791667,16.25625,17.29791667,13.37416667,16.9675,13.55875,21.80916667,12.7175,16.405,15.35,10.41,8.22,11.35,16.63,8.34,13.48,10.12,14.75,10.7,12.27,19.7,15.48,14.57,21.94,18.26,18.97,20.9,15.1,28.14,15.35,20.45,10-Apr,3.38,26.78
14.29375,11.92625,13.63458333,15.47041667,17.01958333,15.01125,15.90708333,15.14166667,19.36625,13.14875,13.88708333,11.83,7.31,10.83,13.4,15.89,11.77,14.31,13.25,16.16,9.77,12.34,16.57,16.09,17,17.61,18,20.81,18.34,17.87,23.93,17.23,17.45,11-Apr,3.38,26.78
13.57416667,13.8725,13.64166667,17.57125,16.99541667,13.87166667,15.07375,14.93708333,21.2525,13.82,12.87375,11.69,12.24,7.99,11.83,14.44,9.1,12.7,11.27,13.81,6.37,12.06,15.67,15.98,20.52,24.22,19.83,17.68,17.8,19.41,25.56,22.76,14.2,12-Apr,3.38,26.78
14.36583333,13.58166667,15.30875,20.22333333,15.09541667,12.56,14.91791667,14.43458333,18.2225,14.30041667,13.53375,12.92,12.66,8.46,16.16,11.77,6.67,11.4,9.43,11.01,9.44,11.26,16.05,15.17,22.96,23.11,19.44,19.51,18.93,20.52,24.42,19.42,17.33,13-Apr,3.38,26.78
14.27625,14.14458333,17.00583333,16.50708333,14.55666667,15.95833333,16.66041667,14.07625,13.35583333,16.22541667,16.76458333,12.09,12.42,11.97,14.69,10.89,11.47,11.38,11.08,11.9,11.33,11.96,16.31,16.95,23.35,18.98,19.6,20.65,23.82,16.92,17.83,22.29,21.81,14-Apr,3.38,26.78
15.05166667,14.14875,18.94875,14.04458333,14.19208333,19.77375,17.59625,12.44041667,14.81666667,18.65666667,19.27458333,13.04,10.7,14.26,11.93,9.13,16.53,12.25,9.28,12.14,13.55,14.73,17.46,18.29,25.22,15.53,19.59,25.83,24.91,15.78,16.62,24.85,22.83,15-Apr,3.38,26.78
16.18208333,14.10541667,15.2425,13.4,14.09041667,15.20541667,15.25666667,13.91125,15.92625,22.51833333,16.6,11.46,10.51,12.58,9.23,9.18,12.38,13.64,9.09,13.12,17.95,11.79,23.5,18.02,18.99,17.86,19.83,16.74,17.83,19.95,18.6,28.26,20.18,16-Apr,3.38,26.78
17.89541667,12.13833333,15.60791667,12.94791667,15.66916667,12.95791667,14.70958333,14.0825,13.46708333,23.84458333,13.8025,10.79,8.47,10.54,9.39,10.08,9.21,12.26,10.89,11.14,19.16,11.03,25.58,17.34,22.3,17,22.02,16.67,18.18,18.13,15.5,28.3,16.87,17-Apr,3.38,26.78
18.4925,15.09666667,17.07958333,12.80583333,14.23458333,15.14916667,16.27958333,14.59875,13.17583333,14.90375,13.21541667,13.4,9.4,11.56,10.17,12.08,11.42,9.22,10.02,7.27,12.69,11.83,24.51,21.17,23.15,15.59,16.41,19.19,23.64,20.23,20.78,17.28,14.88,18-Apr,3.38,26.78
18.94416667,16.88833333,17.76833333,12.15166667,12.78416667,10.94041667,18.89666667,17.39166667,15.0025,14.72666667,13.42291667,13.73,14.98,14.29,9.88,10.84,9.07,13.62,11.29,10.65,9.53,9.73,24.87,20.82,21.55,15.16,15.12,12.78,25.19,24.59,21.07,21.05,16.74,19-Apr,3.38,26.78
20.56083333,14.91666667,16.97666667,12.43,13.58375,11.31166667,19.94708333,20.0425,13.985,17.81458333,14.67541667,16.62,12.74,14.13,8.3,10.26,8.38,13.65,16.41,9.37,9.17,11.62,25.96,16.97,20.95,16.99,17.42,15.04,26.41,24.74,20.21,27.24,18.53,20-Apr,3.38,26.78
18.25833333,15.35666667,16.99041667,13.12541667,14.8725,11.53833333,18.82333333,17.19916667,14.2,20.66375,13.66958333,15.15,12.34,13.42,5.72,11.4,6.9,15.48,15.96,9.89,15.44,8.69,22.54,19.39,22.96,20.04,18.12,16.89,22.62,19,20.85,26.12,18.4,21-Apr,3.38,26.78
20.34041667,13.39791667,17.60083333,14.16458333,15.15458333,13.74958333,14.29083333,17.7325,14.61791667,15.28375,13.97208333,14.8,10.43,14.83,12.24,12.9,9.45,13.21,15.97,10.57,13.67,11,26.41,15.77,21.96,16.95,16.88,17.86,15.33,20.81,20.41,16.86,16.57,22-Apr,3.38,26.78
20.73125,13.00333333,14.06,14.41958333,13.82958333,15.57958333,14.61416667,16.84583333,16.775,15.05166667,14.80958333,18.18,8.95,9.85,11.9,10.31,13.17,12.59,15.09,11.03,12.5,9.3,24.46,16.79,17.23,16.78,17.45,19.02,17.47,20.02,24.1,17.91,19.34,23-Apr,3.38,26.78
17.68708333,13.505,10.41916667,14.08291667,12.84875,15.525,13.70625,17.27541667,19.99166667,15.62625,16.13416667,13.43,10.68,8.55,11.63,7.99,13.3,9.9,14.39,16.81,13.27,12.15,20.11,16.99,12.13,17.7,15.67,18.73,18.78,21.6,23.06,19.73,19.64,24-Apr,3.38,26.78
13.40375,12.68416667,12.79208333,15.11125,12.28541667,13.21208333,15.71333333,16.05291667,16.08416667,14.59666667,15.61208333,11.52,8.55,11.14,10.69,6.01,12.04,8.96,13.78,13,10.34,10.7,15.76,18.41,14.59,19.81,18.88,14.81,23.48,17.24,19.34,19.33,20.38,25-Apr,3.38,26.78
13.23708333,13.15958333,13.56875,17.07083333,14.41916667,12.51083333,17.42458333,11.43375,13.76458333,12.61541667,14.64083333,9.26,8.85,12.23,14.46,10.16,11.15,11.44,9.05,11.46,9.4,10.63,17.76,19.67,16.03,20.94,17.41,14.29,24.51,13.58,16.89,14.76,16.14,26-Apr,3.38,26.78
13.23208333,13.34166667,13.6075,18.95541667,11.43833333,11.97541667,20.1875,10.96708333,13.60375,12.05083333,11.7775,9.9,8.15,11,14.45,8.23,10.3,15.55,8.49,10.74,8.94,8.59,14.43,19.88,17.36,23.6,15.87,14.07,24.29,13.25,17.23,14.75,16.13,27-Apr,3.38,26.78
13.26541667,14.0775,14.09416667,16.82333333,14.46916667,11.86625,20.645,14.29583333,12.53166667,13.82041667,13.45208333,8.7,9.68,9.85,11.91,6.56,9.82,17.26,11.51,7.75,12.1,7.57,17.14,20.48,19.16,20.69,20.45,14.97,23.59,17.07,17.85,16.25,18.32,28-Apr,3.38,26.78
14.27583333,14.475,12.165,12.58375,17.25708333,11.60416667,18.125,14.86625,13.62583333,12.57833333,14.13958333,12.64,8.84,8.87,9.26,12.48,8.4,16.75,12.44,10.29,9.35,10.55,16.21,20.85,14.67,16.47,19.86,15.96,20.7,17.16,17.34,16.35,17.13,29-Apr,3.38,26.78
13.2525,15.26666667,11.34208333,11.82666667,11.95833333,11.34916667,18.93916667,13.73375,12.36166667,15.36375,10.54791667,10.37,10.86,5.28,7.12,9.51,5.43,16.73,11.25,8.68,8.87,8.81,15.98,21.14,17.4,16.93,14.86,17.6,21.81,16.59,17.67,21.65,13.36,30-Apr,3.38,26.78
13.61708333,14.68875,16.385,11.24875,10.96583333,13.35666667,14.3225,14.95208333,13.6775,18.83375,9.559583333,8.25,12.36,11.74,9.28,7.53,6.72,10.39,12.51,6.08,18.04,8.21,19.62,17.81,20.68,13.79,14.07,21.23,18.71,18.61,22.12,20.45,11.15,1-May,3.38,26.78
14.0425,13.78458333,11.835,10.79291667,11.7875,16.14041667,12.9,11.12666667,17.33833333,17.62875,10.83958333,9.08,10.26,7.77,7.39,9.94,12.17,8.84,9.02,13.52,15.98,10.01,16.1,16.61,15.57,15.73,13.59,20.93,16.84,13.17,22.28,19.26,12.36,2-May,3.38,26.78
14.17041667,12.39416667,9.945416667,14.30916667,11.48166667,12.87083333,15.08541667,10.83041667,18.46791667,15.26708333,11.72958333,7.52,9.88,7.73,7.81,8.92,9.6,11.9,7.45,14.47,11.98,10.54,21.05,15.81,11.6,18.63,13.54,17.06,18.11,14.49,23.45,19.02,13.36,3-May,3.38,26.78
16.58208333,12.55041667,11.98958333,12.70541667,11.2725,14.10208333,12.96791667,10.8725,13.57666667,13.18375,11.72833333,10.6,10.34,10.44,10.68,9.92,7.46,9.38,6.56,12.26,11.9,10.1,21.74,15.1,14.13,15.2,12.48,20.62,16.17,15.87,15.06,14.46,13.88,4-May,3.38,26.78
11.34291667,11.98708333,11.18541667,11.6725,12.2775,14.48583333,16.175,11.91083333,14.80541667,13.21958333,12.42541667,8.35,10.2,9.39,9.09,10.44,11.74,13.22,5.32,12.26,11.01,8.63,13.71,13.12,13.13,14.2,14.8,16.89,19.69,18.81,18.9,15.69,17.91,5-May,3.38,26.78
